,User-ID,ISBN,Book-Rating
826780,199871,0441003257,8
550805,132083,0805791280,0
327582,78067,3442245923,0
994586,238781,0440987261,0
887058,213523,0553571850,7
807422,196077,1586600303,0
493118,117963,0743403452,0
1086786,260183,0716744791,0
541739,130438,0553578111,0
918233,223892,0312978383,0
1057829,252695,0373711689,0
84258,17842,0375756787,0
743699,179826,0349105715,8
976616,235105,0590459171,0
634261,153662,042518630X,10
802046,194669,0812541669,0
140709,31556,0913668583,0
434493,103974,0060987561,7
760869,184279,0880705744,7
971581,234623,0743446054,0
601336,145369,0553238973,0
88477,19509,9722110195,6
558665,134797,0060914254,0
693405,168924,0071379444,3
387690,93426,067101420X,5
271152,63061,8401485010,0
55731,11676,1568650418,10
1043188,249766,051513225X,8
522067,126604,1573228184,0
427516,102117,0446610399,7
720716,174304,0679452869,0
558152,134556,2744403709,0
692316,168388,0671787454,0
1080599,258482,0785813241,7
172697,37556,0679422188,7
660227,160401,042512892X,5
1015973,243360,0345378490,5
629691,152960,01401.18330,8
821802,198711,0688039146,0
302813,72296,0785804668,0
47168,11676,0316111287,5
378383,91266,0373290438,0
796657,193337,0345328949,0
611628,147937,8881111349,0
1125220,269728,1851521232,0
978421,235392,0316666009,8
282106,67174,014100018X,9
1127388,270605,044920037X,9
621718,150580,0886777844,0
794923,192211,0062516507,8
459901,110382,0316780375,7
687469,167471,1564772780,8
56193,11676,1880909332,8
398404,95903,051513712X,0
55197,11676,0934426880,0
125123,28636,8401496241,0
292077,69612,080213940X,7
100121,23350,031287717X,9
1021358,244779,0743423682,3
883731,213066,0590767836,5
293044,69697,0373825900,0
504611,122793,0099055708,0
1020640,244688,0312316119,0
596265,143792,0671038184,0
685832,167038,0425087573,6
409696,98391,0743215605,9
631567,153621,0713144645,0
130215,30273,0671034022,0
112689,26084,0822003376,10
296844,70227,3499428148,8
512639,124363,0934971358,0
579208,139462,0140351078,0
934720,226556,0786003898,7
410805,98391,082177459X,8
321822,76626,0140292608,0
804341,195694,0064471055,7
331099,78834,0060008776,0
797018,193458,0441480403,0
711712,172742,0061042870,0
118875,27245,0812532570,0
537985,129358,0821762826,0
36256,8681,0425152251,0
962658,232131,0892967269,0
875719,212088,0747561966,10
554799,133571,0061092177,0
952104,230522,0394885910,0
26893,6323,0812571991,0
968750,234359,155166660X,0
948563,229618,155166738X,0
658724,159847,9044600850,0
466534,111474,0373118236,0
1120023,268723,0425083837,7
81220,16908,1563318385,9
50685,11676,0451198883,6
428805,102505,0156445441,0
946575,229244,0140274154,0
375134,90162,8478093036,7
1085209,259626,0767908198,0
562776,135265,037316923X,0
269759,62755,0553121049,0
548665,131476,1920731105,0
384922,93047,0758202857,0
46240,11676,0140051317,0
311538,74833,0881841749,0
987383,237275,0373218958,5
470367,112541,0061094129,8
675656,164465,0531070751,0
617833,149562,0312422881,8
901295,218182,0525947566,0
300727,71612,9722009826,7
1061727,253773,0886771811,0
47322,11676,0330297570,0
779087,188796,0349112541,0
83143,17190,0849976162,10
1113041,266865,0765341972,0
495062,118906,0571105483,0
790740,190925,0670893757,0
836442,202143,3129295224,8
557725,134415,0671657860,9
557987,134488,3453058607,0
937212,227346,0380772868,4
235279,54652,0060081597,3
803827,195441,0821775383,0
68797,14422,0312962568,0
162037,35859,0786004703,0
142487,31904,0316666343,7
907468,220356,0256036608,0
394857,95261,0330256394,0
483345,115097,080371274X,5
868944,210097,0670894605,8
787141,190459,0451197429,0
890761,214879,1895836174,6
698216,170229,0609608983,0
913046,222404,3426013460,0
624392,151421,0440207835,9
727558,175559,0515093025,0
975471,235105,0385490992,0
998065,239584,0679745203,0
376313,90645,0749320346,10
556914,134005,0553212184,0
138371,31315,0688092586,6
467033,111741,342673012X,0
903594,218976,1878990349,9
727627,175576,0688078028,9
937905,227447,0373257295,0
1044900,249956,0771091044,7
606621,146348,0842317864,0
746724,180651,0452281881,0
515843,125031,0142000205,8
1106450,265313,1565048032,0
115620,26544,0425182142,0
562667,135247,8408038966,0
1015976,243360,0375703055,4
330902,78783,0821772635,0
855102,206717,0786881852,8
816609,198711,0307096696,0
70326,14638,0689860064,0
967517,233917,0739437402,0
235349,54731,031242051X,0
713734,172852,0451409892,0
545193,130957,888089787X,0
258056,59885,0553255169,6
130509,30276,0373612753,0
1042853,249695,0446607533,0
993018,238613,0553373978,0
817240,198711,0373029101,0
387108,93363,0553264931,8
389384,94118,0888871864,6
314065,75762,0679725768,10
16817,2891,0743225406,0
448501,107581,0689847432,0
70802,14897,0141007338,0
1013109,242824,0449228878,0
272979,63714,0631161783,9
198087,43962,0971880107,0
134441,30744,0425153789,0
83173,17213,0156006464,10
713144,172742,0848705246,0
1034508,247129,0671742558,0
936223,227025,0312308590,0
1053501,251613,0486290301,0
439366,105128,0590673203,0
1109703,266226,0316363448,0
532679,128693,0449910237,0
286034,68436,0441813046,9
430290,102877,0141006536,0
1032639,246655,0671737708,0
109130,25177,0006722253,10
542543,130474,0451190521,0
864780,209160,0226469344,7
376869,90830,3442455707,0
702393,170805,0765302462,10
271585,63349,0312983220,8
610572,147847,0345272153,5
952031,230522,0385333064,0
81553,16916,0671672770,0
646580,156243,8807813548,7
674263,164008,8420698105,9
1147885,276038,0843945508,9
204851,46848,9681500555,0
401435,96554,0571081789,7
567115,136205,0312167792,0
45636,11676,006052149X,7
872995,211426,0140442014,0
993174,238639,0312313667,0
194762,43246,0671745212,0
402742,97055,0804115761,8
114175,26521,0451197542,0
202916,46197,0340581239,0
897578,217121,0375703063,0
131237,30408,0786866195,5
928325,225763,0451400399,5
739461,178667,044651652X,0
625392,151717,0553288342,0
522597,126726,0553211021,0
600659,145109,8401496683,0
88576,19549,1931391947,8
123753,28523,0529064634,0
60576,12272,0140622004,0
604252,146055,0399141146,0
35846,8529,0439064864,10
779706,189080,1573440124,7
330925,78783,0843947764,0
227980,52614,0671567705,0
719770,174216,0553582801,0
383754,92979,0517080192,0
853118,206301,8408011200,0
472079,113061,0517696886,0
631142,153519,0553813021,7
1013147,242824,0451200268,0
416823,99032,0679424261,0
782973,189540,0971880107,0
990142,238120,0609605224,0
562698,135265,0352333375,9
671425,163319,3499602423,8
896008,216683,0671020293,8
1868,277427,087605534X,8
736608,177690,0449215482,0
1825,277427,0809233479,0
737780,178181,0440414806,0
1038147,248312,0553801864,0
619261,149908,0441008283,0
1122884,269566,0380750899,0
359357,86481,0310235138,6
27510,6543,0316365521,10
248069,56663,014034912X,0
1148227,276181,0525941916,0
355185,85656,0440159008,0
545459,131027,0739439707,0
641658,154992,1560438355,5
671146,163307,0440211891,0
345003,82407,0140016481,0
286156,68478,0684842696,0
115127,26544,0195012690,0
893282,215986,1573229571,10
661447,160434,0690000103,10
416245,98893,8479793139,7
481163,114865,0732259428,0
306476,73394,0439098645,0
355617,85701,0446613711,0
1119770,268657,0534586171,4
757756,183187,1585742082,5
464391,110973,0452283485,0
526488,127233,060980877X,0
662395,160681,0553277537,0
329186,78783,0060176148,0
820556,198711,0590435221,0
1011300,242499,0006385389,0
1102917,264688,0553571338,9
755445,182969,0618002219,10
698191,170229,0553279556,0
789708,190925,037326481X,0
908425,220736,0440194784,9
685111,166772,8493213535,9
987760,237451,034530196X,0
1108881,266054,0446611778,7
77989,16781,0767915062,7
327234,77940,0553583549,0
730142,176395,8427005873,7
180435,39345,0440234743,0
378694,91342,0440234727,8
288628,69056,1880000938,10
608433,147161,0312979983,8
1081507,258690,0385295383,0
626989,152186,0316666343,9
171512,37244,0449911446,0
359213,86408,0440201969,9
549494,131777,0805054537,7
358532,86243,044175418X,3
840813,203764,0872168255,8
165625,36606,0440400597,0
1086024,259829,1573510076,9
545534,131032,0393020185,0
896519,216882,0590483455,0
375770,90391,0312180624,0
597349,144131,0330300229,0
190942,42194,0312963203,0
352040,84604,0802138896,7
664569,161443,0451203046,0
379139,91532,039304016X,8
849923,205487,0425136981,0
1071523,256167,0380809303,0
647371,156300,1561569798,9
726261,175117,0743244427,0
792592,191526,000712614X,8
1009360,242106,1551668017,8
5944,278418,0385299095,0
72273,15408,0590459775,7
131227,30408,0312187459,8
695337,169663,1400031346,0
932136,226184,2253044903,8
883664,213030,0671026070,0
331081,78801,0440206154,0
846623,204864,0425121631,0
906493,220006,3442723833,6
268428,62272,0451205421,0
486037,115490,0743467523,0
636359,153662,0671877194,0
310341,74377,1400031346,0
139155,31406,0689809301,8
607220,146573,0060927801,10
927122,225449,0671027581,8
969206,234597,0486411400,10
52672,11676,0671729438,7
1047212,250405,1841721824,10
988783,237900,3810768014,0
322654,76626,0749399570,0
780934,189334,0385334583,0
1115739,267635,0679426000,0
560711,135149,037303007X,0
368609,88677,0380772515,8
494382,118560,067167319X,0
63913,12982,8449410851,0
233648,54165,0747522669,8
245558,56399,0380720132,0
966154,233731,1552782158,7
1131354,271284,0890838518,0
837092,202277,1592400876,0
102034,23768,0449221504,0
1027525,245963,0440218926,0
1064689,254465,0373834756,0
379097,91491,0425120279,10
1130260,271284,0061090840,0
49057,11676,0399130861,0
1030760,246513,0345464982,0
250135,56959,0671420666,10
549855,131843,3453150244,0
734882,177458,0451459873,8
870477,210706,0684862719,0
323038,76710,0399151516,0
476035,113983,0300001355,0
312188,75110,015558366150,7
1109168,266056,0671881612,0
48247,11676,0375704906,7
607878,146932,0140430547,0
482545,114988,074340713X,4
426999,101876,0515131083,0
239607,55492,0451094654,0
204781,46788,0770428665,0
1113142,266866,0006543871,0
527830,127359,1558506462,0
808054,196160,0345393627,0
728991,175886,0812508548,0
368584,88677,0373711123,5
1022193,245088,0971700915,0
887143,213531,0515110973,8
270522,62891,0964883716,9
906586,220099,0593043855,8
282927,67442,0425181847,0
770919,186570,0553201743,0
583194,140429,0140067205,7
446924,107145,0440102804,7
143441,32159,0316693286,0
782899,189516,0877959277,8
468209,112001,0312966555,0
47411,11676,0340240296,0
997512,239468,057503128X,0
706427,171295,0451521765,7
1131862,271448,0671624415,0
200914,45042,0373059566,0
451887,108285,0380762560,0
1001674,240401,B00005VC87,0
1102221,264543,0804115761,0
179724,39195,0812521021,0
489150,116599,037307672X,0
507981,123625,0671674854,0
771999,186913,9728838026,0
992268,238545,038079893X,0
2829,277744,0312421273,7
119908,27617,0345354621,0
260731,60244,0590944649,0
370203,88733,0742521036,0
488757,116433,0812544501,6
929201,225810,0425178854,0
944264,228789,035230703X,8
954413,230640,0020811853,0
967942,234087,0671836013,7
137098,31230,0340832878,6
850476,205735,0373028547,0
569399,136473,0451405374,0
163369,35963,0440217512,10
111948,25981,038531258X,5
255559,59150,0312961324,0
24096,5582,1551668289,4
709886,172091,0394587863,0
73954,15945,0380813815,5
36780,8782,0740704540,0
1115958,267756,0375712925,0
687799,167519,8484602508,6
291381,69378,0743428188,6
1134330,272462,0831711868,7
370051,88733,0670875279,9
1032237,246655,0373708491,0
902458,218568,0425175111,0
427990,102275,0060198753,0
710945,172512,0373191758,0
304565,72992,2207227952,0
33830,8034,0786884274,8
189169,41700,3442353394,7
1022755,245295,1573225517,0
490870,117111,0312963009,0
321076,76499,080215140X,10
179196,38899,0440211727,0
923796,224847,8820028638,0
201938,45536,0140096914,7
210184,48911,0964149605,10
627879,152354,0373030800,0
350912,84024,0446314803,0
102364,23768,0671701231,0
1080657,258520,1857989996,10
644918,155989,0380802872,6
392397,94896,0451526341,9
380504,91931,0440415330,0
742696,179734,0688217206,10
257353,59580,0151002118,0
918973,224138,0345348109,10
1077160,257554,0425162443,9
922459,224646,1931313644,7
234469,54308,0786905085,0
526398,127233,0515121940,0
586170,141493,0764222112,0
983327,236283,0515120863,0
1040573,248805,0688161707,0
595738,143544,0380978725,10
285757,68261,0060558121,7
1011768,242646,037319658X,0
510958,123988,0486272745,0
830070,200674,0515095826,0
248674,56856,0446359173,0
665630,161870,0140135588,0
682768,166123,0886775167,0
793764,191881,0865475784,8
917998,223814,0304341924,9
133326,30711,0263171728,0
392199,94853,0816735174,5
1117428,268110,0345416260,9
948730,229635,0971880107,1
236961,55187,0806580135,5
50002,11676,0446300551,6
965454,233430,1573226319,0
989206,238065,047206147X,9
161772,35859,0716616114,7
520144,125872,0399147799,5
1100910,264321,0373079826,2
517831,125519,0070522359,10
115077,26544,006108445X,0
171075,37106,0679781587,8
765547,185233,0425161994,0
1010474,242361,0385319037,0
602322,145451,0446325708,0
976618,235105,0590460277,0
541663,130438,0140309578,0
459363,110235,0553379690,8
289239,69078,1573226521,7
763895,184845,8807813327,0
235239,54624,0385508042,0
672030,163488,0385720920,0
211708,49144,8470020684,5
1127406,270605,0671648462,0
652656,158226,0380977788,7
812515,197659,0517591812,9
172350,37527,2070378411,0
459095,110165,0060987561,9
799546,193898,0743211375,0
926716,225286,0743245458,2
645696,156150,0440224594,0
280509,66640,0345442822,8
32269,7346,0671540882,0
398567,95914,0486218279,0
969678,234623,0292710607,0
745029,180214,0517150514,10
36762,8782,0451409361,0
397943,95888,2266104608,8
966682,233911,0375408258,0
546674,131099,0552134635,9
109175,25216,0553295098,0
494475,118587,1893224740,0
1120185,268786,0140187758,3
40903,10314,0812541642,0
1142696,274549,0385469705,6
281436,66942,0380804557,9
540514,129851,0394554833,0
474699,113602,0451210158,8
490478,116904,0060930535,0
1131400,271289,0451185056,9
110859,25601,1565652061,9
1049236,250936,0836218353,0
1009138,242106,0451206525,0
1130356,271284,0373612060,0
970835,234623,0452283892,8
617964,149661,038073320X,0
93186,20946,0061057649,0
135662,30972,0425157547,0
685212,166824,0394721381,0
792938,191637,0385492081,8
759256,183744,0374525455,6
76369,16634,0002551675,8
288151,69042,0449141497,0
109126,25167,1575001438,0
1043638,249862,0671611577,0
291950,69553,0802713432,7
138839,31391,0352331844,0
196008,43619,0446359866,0
1070615,255814,1569245703,6
351750,84423,8421611828,6
720504,174304,0531104699,0
802789,195000,0373079737,0
1014706,243077,0399142851,7
302715,72276,0425181685,5
318838,76352,0553582429,0
969798,234623,0316037397,0
1063391,254206,0441005144,10
450761,107951,3781754065,8
191741,42450,0425144429,7
51933,11676,0583312748,0
325748,77559,0026890380,10
904155,219259,0553246984,0
591074,142524,0679748210,0
580310,139822,0380719223,9
551141,132173,0786889624,7
1106785,265487,0965750590,0
91154,20201,0373825013,0
1095126,262902,0679741666,0
961618,232131,0446391719,0
738592,178240,0553280945,7
1051096,251394,014023313X,0
851883,205969,0140032215,6
1086680,260183,0140350195,10
1074596,257070,0553585118,10
108901,25105,0786889616,6
60395,12194,0679405283,8
566517,136013,0590031554,9
813620,197775,0553573136,8
257823,59770,0316287555,5
759811,183958,1864486961,8
650722,157273,075960715X,0
262691,60337,0394719107,8
262842,60337,155583258X,8
1138175,274004,0140311084,0
888429,214050,8477357862,0
782414,189392,0380813815,10
614015,148695,0747528896,0
957,277157,0684846608,5
871125,210792,1557230080,0
9506,278843,0812927362,0
466283,111268,1863734546,5
683676,166596,0061097101,0
477037,114200,0515118559,10
150088,33974,0264669886,0
766432,185233,0670839531,5
583852,140826,3765532665,0
943001,228681,0446607711,8
726611,175271,038533334X,7
895213,216466,0553577174,0
470349,112529,0895263335,7
700642,170518,903180113,0
1003206,240756,0553564528,0
665825,161882,0676973612,7
452403,108352,0385416342,0
867566,209833,0743403436,7
496142,119488,0060177012,7
934260,226545,067103409X,0
665381,161752,0553250906,0
426502,101851,0916211916,10
649578,157241,0140298487,5
1146054,275891,400/33/72,0
842457,203968,0671537946,0
680293,165606,0743436180,0
766964,185233,0877285152,0
428880,102532,8421700766,0
829,277051,3464371506,3
342394,81564,0452277337,0
793591,191803,0786869054,5
930237,225910,1565121562,5
492190,117539,0743410521,0
1044589,249895,0345342968,8
944216,228789,0099282194,0
58897,11676,9895530277,7
187536,41111,0670858692,5
692412,168438,1558747060,0
236318,55075,0684867621,0
481312,114865,0999103571,0
891414,215136,0060508302,0
205573,47128,0451172817,10
656220,159033,055358393X,0
1035297,247429,0895420066,10
1139955,274111,8871180550,0
897937,217134,0446604844,8
18959,3376,0425116840,0
559045,134837,0708836518,6
481555,114868,0399149325,0
174326,37874,0679724656,6
290034,69232,052512800X,0
622694,150968,0451403002,0
661301,160416,345128250X,0
1040451,248749,0890878382,0
731008,176760,0553801929,0
460994,110746,0330371967,0
330885,78783,0821760262,0
1068757,255218,0451409353,0
1118868,268330,0892966211,0
593710,143175,1570428212,8
702091,170742,0553049844,0
1101355,264321,0671877836,0
459472,110267,0671659049,0
537567,129358,0515127213,0
873203,211426,0385487193,0
10233,254,0446527785,0
1133133,271746,0060928336,0
781994,189334,0879518049,0
845141,204696,044661193X,8
962563,232131,0812931416,0
982450,236262,0679419152,8
1045569,250184,0399141146,0
1129173,270906,0609600672,0
785532,189835,1566470161,5
236992,55187,0910643016,8
360078,86720,0679890653,0
307022,73394,0671526723,0
509249,123883,1578561132,5
135724,30972,0446403083,0
576565,138674,078711040X,9
17836,3346,9649282793,10
476507,114007,0452281253,9
717253,173650,0590476947,0
574720,138246,0929587782,7
374125,89873,0425147363,6
815205,198515,0816704716,10
214959,50225,000274094X,0
933545,226545,0380807122,0
469906,112280,0380709244,5
953637,230522,0786705353,0
1128465,270754,1580630863,0
55521,11676,1551923564,0
1066719,254822,0060972467,0
162053,35859,0786011998,0
220831,51883,0314045759,0
703103,171024,0345425294,0
293461,69697,0452278120,0
535110,129074,0515102652,0
28975,6582,0380731851,0
704522,171118,0441519024,8
425929,101739,0026284707,8
601958,145449,081120457X,0
221673,51883,0671013793,0
676677,164675,0385418957,10
1049804,251019,0446611611,8
13244,1674,0312314256,10
874454,211610,2290314498,6
61906,12538,060109207X,0
1114714,267326,0441748600,0
455241,109459,325721846X,0
597046,144062,0679450742,10
1062214,253852,2207252000,10
85145,18038,0671795783,5
454358,109040,2253003743,5
478417,114414,0060168013,0
447666,107301,0679776362,0
113230,26264,0446530891,0
179004,38802,0749303506,0
649339,157121,0345339711,0
822918,198711,0893754080,0
958939,231795,0671653393,0
195925,43619,0345339703,0
918804,224115,0515085030,0
704866,171118,0553374524,7
876608,212467,1551664895,0
287831,69042,0061092886,0
1110995,266283,0449217205,0
936515,227150,0812551621,0
400881,96448,0590691899,0
95667,21370,048628235X,0
881198,212898,0590461109,0
893315,215988,0380710897,10
592399,142861,0373227027,0
732013,177072,0385319037,8
415812,98764,0385722206,7
383698,92979,0375401210,0
143756,32195,0394564324,0
961045,232131,0345420748,0
695973,169735,0553057626,0
235126,54622,000225672X,8
46772,11676,0263732827,5
567971,136252,0671534254,0
290268,69268,0767903382,9
94018,21014,0618002219,0
886446,213350,0877797080,0
794992,192211,0849935040,10
968007,234121,8448123700,7
644085,155580,0316782262,8
943408,228764,0312983867,0
459957,110382,0812502973,7
10703,486,0156027321,0
241059,55548,0345402871,0
661188,160415,3442414199,0
130611,30276,0380814714,8
1140886,274308,0373104928,0
1000506,240144,0747262179,0
329887,78783,0425177432,0
631550,153620,0553106554,5
895986,216683,0590331566,7
362544,87143,0671673688,0
877844,212898,0026152703,0
483564,115120,0345370066,0
43203,11400,0375727345,0
962830,232131,1883319080,0
538575,129453,0345459407,3
793925,191968,0553573136,9
346255,82831,0151072558,0
303137,72368,0874869870,0
777255,188010,1576300196,0
92948,20859,3764500662,0
446247,107021,0373241208,0
433737,103467,0312969198,7
140334,31556,0590448293,5
299802,71234,0399145087,0
167039,36621,0440221420,6
680917,165806,0747542570,6
949994,230145,3518378740,6
885193,213350,0198162820,0
21655,4343,1852428112,5
796110,192895,9681666763,0
991613,238526,0345370805,0
338811,80820,0812967240,8
145367,32569,0140085025,0
131225,30406,0882950622,5
936730,227208,0060808551,5
104902,23902,0856160008,8
248348,56856,0099866501,0
746180,180586,0671311891,0
573017,137803,0060194928,0
434824,104113,0140187294,6
984987,236655,0671853473,0
923687,224809,0399151273,0
1011859,242646,0515131229,0
269838,62762,0312276885,0
745814,180523,0425105628,9
340233,81208,8846201086,0
3331,278002,0684846675,0
750671,181778,0316569321,0
729462,176062,0590449699,0
389136,93929,0671003755,8
1141368,274308,0446340952,0
647141,156269,1562828231,7
904366,219311,076791340x,10
708102,171972,0679744398,5
471414,112881,0515126489,0
985618,236757,0679735771,0
783214,189666,0140051317,9
810529,196874,0821771019,6
531244,128122,0373484429,9
798222,193560,0571193218,0
69406,14456,0486272702,0
803771,195416,0929980085,0
973615,234828,0553284118,0
622793,150968,0671886290,0
1003106,240743,0486406466,0
773401,187170,0345337662,0
476888,114178,0671875825,0
339904,81128,0375701141,0
65620,13518,157748794X,8
622278,150896,0804900930,0
987732,237434,0805042474,6
1054141,251613,188343307X,0
823434,198711,157064117X,0
99144,22888,311463021,0
393764,95010,0394835387,7
867687,209870,0743437756,0
514468,124874,0440132789,5
495214,119027,0446612545,0
1096531,263163,0671004107,0
133386,30711,0345341678,7
76010,16504,0007123817,0
574445,138198,0440221099,0
495118,118955,0440236673,0
304124,72863,9029070781,0
1083057,259078,0136746640,0
542975,130474,0786902647,0
720852,174304,0807553786,0
395539,95359,0061099155,0
395580,95359,0140158367,0
567836,136252,0385720114,0
277324,65208,193156146X,0
332360,78941,3455024998,0
783411,189706,0765304465,0
786228,190033,0673158993,10
738034,178181,1564025497,0
307574,73394,1551667495,0
1077544,257700,0764585177,10
1069170,255390,0689844085,0
1129985,271225,0195135156,0
873179,211426,038078811X,0
791425,190939,0395925029,0
842171,203968,0439327660,0
1050690,251327,0345306864,0
959455,231857,0312952716,0
767336,185258,015690697X,9
557936,134483,03625850,7
1107996,265834,8401473713,0
219067,51440,0140064826,0
343584,81855,0140270078,7
746110,180586,0553250450,0
627386,152249,0394502949,0
640918,154769,0385720467,7
609563,147513,0671021001,0
414271,98741,0572016131,0
220435,51742,0385314256,8
187744,41192,1400033993,0
912345,222227,1853262226,0
736180,177569,0380732661,7
883869,213119,0140442871,0
986545,236959,0440235502,0
968637,234359,0515134872,0
294516,69775,0451078721,10
608143,147141,006447187X,9
374433,89891,8481304050,0
119338,27462,0761125183,0
359527,86548,068981125X,0
30346,7128,0590438999,0
790152,190925,0425189031,0
1006295,241646,0515134384,8
409614,98391,0679452206,8
90856,20147,0671528165,0
776073,187762,0786915897,10
820639,198711,0590443496,0
271538,63293,0764565338,8
964956,233125,0679441557,7
234419,54281,0141310340,0
642811,155173,0670894915,5
903520,218952,0854491546,6
35028,8255,0312422911,5
1118979,268392,9021494019,0
388094,93591,0373263589,7
388073,93573,0060984333,8
899491,217495,0425097226,0
1118740,268330,0671573071,0
770988,186570,0553576801,0
993056,238617,0385498802,0
115012,26540,0345449347,4
348521,83287,0020442408,0
252321,57623,3499234246,0
361711,87141,051511605X,8
346154,82801,1576732835,6
82511,16982,0312280556,0
794494,192119,0553118102,7
340332,81227,000649840X,9
433819,103515,3921960088,0
979863,235842,0345425928,0
819167,198711,0448412543,0
151749,34572,155166884X,7
167899,36836,0062507249,0
168715,36836,0399144595,0
771522,186761,0679734163,0
442151,105979,0060922532,0
568883,136382,0440238560,5
810029,196709,0195401980,9
105627,24183,0380712210,6
1071775,256167,0671745107,0
446745,107026,0679432477,10
501540,121275,0762403012,7
166516,36606,155166660X,0
950168,230249,0425120031,0
866212,209516,0312186886,0
133033,30594,0451527860,8
275008,64220,0446358592,9
1018711,244277,0140276521,0
788152,190708,0786011041,0
637023,153662,0821725475,0
498353,120137,0915145693,0
1101534,264321,0886778395,0
640564,154560,0060518057,0
651636,157787,0425184498,8
1001417,240370,0451523733,7
305804,73330,1573229725,10
832838,201404,0440221471,0
179837,39247,002025900X,0
1085146,259625,0886777690,0
528086,127429,0060573732,0
848428,204964,0786004495,0
770546,186547,1400031354,0
767045,185233,093459306X,5
97119,21930,0451167317,7
181054,39467,840132964X,8
474338,113519,0899199089,0
868529,210035,0451125630,0
667556,162445,0061032042,8
49214,11676,0425070131,0
242369,55779,0451177096,9
545885,131046,0373272146,0
767063,185233,1400077826,0
42805,11169,0140049975,0
239248,55492,0425141551,0
678151,165150,3499121581,0
833069,201447,0671793489,0
835890,201898,1883642795,0
110867,25601,1575000369,9
1105566,265313,0061059021,0
115799,26544,0451191013,0
352841,84880,0441001068,0
571982,137544,0425180050,0
656030,159033,0446530522,0
627868,152354,0312989431,0
296068,70052,051512298X,0
541126,130157,0440224810,0
1056017,252095,0445203188,0
1016629,243700,0789497379,10
514286,124769,0812542835,0
1045583,250184,0425182886,0
219605,51450,0671689746,0
538811,129465,0553582429,0
971241,234623,0618197370,0
581398,140000,0684859718,6
197723,43910,0060926848,5
185982,40943,0373027877,0
983617,236283,0760708630,0
15530,2352,3423203668,0
694776,169492,0345433491,0
359424,86499,8845909719,0
84056,17724,9780930625634,0
572923,137742,0439064864,10
800801,194600,0312966202,7
789506,190925,0345372689,0
79482,16795,0451177096,8
1073925,256844,0380780070,0
914753,223034,0471175757,8
780879,189334,0380708213,0
649730,157247,0451203658,5
128388,29855,0312975457,0
195400,43359,031228912X,0
817380,198711,0373095295,0
150413,33974,0671204211,0
202116,45557,0689813422,0
98623,22625,0688177859,10
415206,98741,1555216986,0
1133111,271720,0375400184,0
447762,107301,1873631677,0
912842,222298,034544194X,6
307496,73394,1551662817,0
921876,224525,9739293646,9
1042376,249628,0307132587,0
44134,11601,0449217124,0
604668,146113,038097570X,0
1123296,269566,0446812056,0
581865,140036,1561797804,0
584323,140974,0140156046,7
161163,35859,0671455990,9
418530,99758,3453870344,4
1023902,245568,0609802011,0
936926,227250,0739420577,10
826514,199772,067976402X,0
375668,90311,0849903483,10
1131455,271306,0786015039,9
720106,174304,0140431179,0
167316,36715,0452283442,7
836403,202127,0440226430,8
27774,6543,0879804211,6
936615,227176,3426619172,0
165420,36606,0380757478,0
807235,196077,0786865504,0
900457,217818,0316780375,8
308642,73681,0679751521,9
369923,88733,0465014909,0
33543,7928,0515133302,0
1075355,257204,0446962988,0
445306,106816,0843933542,0
907745,220562,0192833987,0
393924,95025,0061056197,7
624366,151420,8432206407,7
854243,206534,1562451901,6
362186,87141,0864426054,0
962182,232131,0671554573,0
934099,226545,0553238450,0
672493,163586,0689837070,10
516564,125063,0804108587,5
213335,49683,0525947744,0
4143,278254,0671027360,8
1001493,240399,1401056016,10
1126532,270182,0451195590,0
397374,95525,1853260398,0
853040,206249,1569312982,8
401356,96528,0060188731,0
754423,182442,0688076327,0
850471,205735,0345392825,8
832524,201290,9722020943,5
825718,199431,0553284649,8
804453,195694,0345435273,0
224023,52350,0316358487,9
396785,95359,0821761080,0
204638,46659,0141001682,8
369624,88733,0380708477,0
134566,30770,0007154615,0
147555,33129,0060801921,10
1093196,262310,0448210339,0
396929,95359,1930051220,7
588501,142063,0394718380,0
309375,74026,055313101X,5
414086,98741,0451203771,0
323340,76818,0373218443,0
333174,79007,0345260791,9
933206,226545,0373168918,0
809970,196666,8878192961,0
1020936,244708,0425175405,0
133308,30711,015600710X,9
963508,232554,0816714649,0
612083,148000,8846202953,0
196956,43842,038529929X,10
261491,60244,1573228214,0
885520,213350,0405066457,0
843934,204457,0425195287,0
1020417,244662,0671778706,0
614333,148744,0312916183,0
349760,83637,0931432146,9
752672,182085,0671689762,10
457877,110029,0345388682,0
533849,128835,067976402X,0
1104981,265115,0804114277,0
187981,41245,0316182540,8
798614,193612,0316776963,10
439135,105108,0060930187,0
62842,12692,0553801341,9
307643,73394,1570821380,0
479097,114414,0590251627,0
669342,162639,155166884X,0
748166,180957,0590847651,0
222872,52175,0151006261,10
1051524,251394,1888052341,7
491784,117390,0060183683,9
263553,60586,1854306022,7
114909,26535,0843944382,0
395964,95359,0399143629,0
426808,101876,0316788228,9
273953,63918,1556611536,5
585056,141210,3543001761,0
1115565,267635,0345402308,8
758801,183530,0345337662,0
1039442,248718,0345249585,7
974506,235059,0440234743,0
832462,201290,0811214982,0
129029,29915,0843950641,0
803458,195247,0671026305,6
296697,70205,0156027321,0
171967,37400,0451525264,0
69246,14449,0670772895,0
160368,35859,0553260219,0
1100618,264317,0553274066,0
